id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
2737065,172.31.66.64-172.31.0.2-61051-53-17,172.31.66.64,61051,172.31.0.2,53,17,2018-02-16 13:22:35.519769,1447,1,1,42,144,42,42,42.0,0.0,144,144,144.0,0.0,128541.81064270904,1382.17000691085,1447.0,0.0,1447,1447,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,691.0850034554251,691.0850034554251,42,144,93.0,72.12489168102785,5202.0,0,0,0,0,0,0,0,0,1.0,93.0,42.0,144.0,0,0,0,0,0,0,0,21,0,72,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3594691,5.101.40.105-172.31.66.98-51694-3389-6,5.101.40.105,51694,172.31.66.98,3389,6,2018-03-01 14:32:58.403021,2748991,8,10,1128,1581,661,0,141.00000000000003,222.62332055996032,1173,0,158.1,367.73071367208064,985.4524805646872,6.547857013718851,161705.35294117648,231733.86826485384,945856,42,2748991,392713.0,452373.12467364816,1258170,51,2606006,289556.2222222222,286889.72430263937,945856,2340,5,5,0,0,1.0,0.0,172,212,2.910158672763934,3.6376983409549175,0,1173,150.5,303.43722095158915,92074.14705882352,0,2,1,10,17,0,1,2,1.25,150.5,141.0,158.1,0,0,0,0,0,0,0,62,0,87,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2748991,BENIGN,-1
3083056,172.31.66.35-172.31.0.2-51006-53-17,172.31.66.35,51006,172.31.0.2,53,17,2018-02-28 21:19:21.286479,39258,2,2,148,312,74,74,74.0,0.0,156,156,156.0,0.0,11717.356971827398,101.89006062458608,13086.0,22134.01120447896,38644,230,38874,38874.0,0.0,38874,38874,614,614.0,0.0,614,614,0,0,0,0,0.0,0.0,16,16,50.94503031229304,50.94503031229304,74,156,115.0,47.34272207354931,2241.333333333333,0,0,0,0,0,0,0,0,1.0,115.0,74.0,156.0,0,0,0,0,0,0,0,37,0,78,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6763896,18.219.193.20-172.31.69.25-35272-80-6,18.219.193.20,35272,172.31.69.25,80,6,2018-02-16 17:53:58.672214,85222,5,5,360,935,360,0,72.0,160.99689437998487,935,0,187.0,418.1447117924607,15195.606768205393,117.34059280467484,9469.11111111111,13870.27797526463,41431,7,85210,21302.5,19977.341439741176,49467,5055,85214,21303.5,18384.08560866345,41431,17,1,1,0,0,0.0,0.0,168,168,58.67029640233742,58.67029640233742,0,935,129.5,304.79911417194114,92902.5,2,2,0,2,9,0,0,0,1.0,129.5,72.0,187.0,0,0,0,0,0,0,0,36,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,85222,DoS Hulk,-1
2763302,172.31.64.37-169.254.169.254-50431-80-6,172.31.64.37,50431,169.254.169.254,80,6,2018-02-15 16:04:17.016244,706,5,5,161,488,161,0,32.2,72.00138887549322,488,0,97.6,218.24023460397947,919263.4560906516,14164.305949008498,78.44444444444444,46.03018333417517,127,1,598,149.5,79.1980639494005,258,74,585,146.25,120.87010934608,272,1,1,1,0,0,0.0,0.0,112,112,7082.152974504249,7082.152974504249,0,488,64.9,157.036761442805,24660.54444444444,2,2,0,2,9,0,0,0,1.0,64.9,32.2,97.6,0,0,0,0,0,0,0,16,0,48,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,706,BENIGN,-1
3955906,172.31.67.91-172.31.0.2-53547-53-17,172.31.67.91,53547,172.31.0.2,53,17,2018-02-15 18:51:38.694152,830,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,215662.65060240965,2409.638554216868,830.0,0.0,830,830,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,1204.8192771084337,1204.8192771084337,40,139,89.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,89.5,40.0,139.0,0,0,0,0,0,0,0,20,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
4270957,172.31.68.15-172.31.0.2-60788-53-17,172.31.68.15,60788,172.31.0.2,53,17,2018-02-28 18:45:41.979213,37810,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,10579.21184871727,105.7921184871727,12603.333333333332,21229.18748641439,37116,188,37304,37304.0,0.0,37304,37304,694,694.0,0.0,694,694,0,0,0,0,0.0,0.0,16,16,52.89605924358635,52.89605924358635,36,164,100.0,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6930509,18.219.193.20-172.31.69.25-40712-80-6,18.219.193.20,40712,172.31.69.25,80,6,2018-02-16 17:55:11.178743,361310,6,5,616,935,308,0,102.66666666666669,159.05051608425126,935,0,187.0,418.1447117924607,4292.712629044311,30.444770418753976,36131.0,78418.72484156942,254812,7,361303,72260.6,104509.93615345864,254812,4869,361302,90325.5,139673.56957682915,297802,20,2,1,0,0,0.0,0.0,200,168,16.60623841022944,13.838532008524536,0,935,141.00000000000003,290.73389895228934,84526.2,2,2,0,3,10,0,0,0,0.8333333333333334,141.0,102.66666666666669,187.0,0,0,0,0,0,0,0,56,0,85,26883,219,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,361310,DoS Hulk,-1
1463165,172.31.64.8-172.31.0.2-56631-53-17,172.31.64.8,56631,172.31.0.2,53,17,2018-02-14 13:04:35.085673,260,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,392307.6923076924,7692.307692307693,260.0,0.0,260,260,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,3846.153846153847,3846.153846153847,43,59,51.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,51.0,43.0,59.0,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
5887633,172.31.65.42-172.31.0.2-57744-53-17,172.31.65.42,57744,172.31.0.2,53,17,2018-03-01 19:03:03.341793,1620,1,1,32,82,32,32,32.0,0.0,82,82,82.0,0.0,70370.37037037038,1234.567901234568,1620.0,0.0,1620,1620,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,617.283950617284,617.283950617284,32,82,57.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,57.0,32.0,82.0,0,0,0,0,0,0,0,16,0,41,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
5683618,18.219.193.20-172.31.69.25-35424-80-6,18.219.193.20,35424,172.31.69.25,80,6,2018-02-16 17:46:16.109680,143745,5,5,354,935,354,0,70.8,158.3136128069851,935,0,187.0,418.1447117924607,8967.268426727886,69.56763713520469,15971.66666666667,20612.76441310093,52559,5,143736,35934.0,36692.08198871613,85904,1219,143740,35935.0,26086.10980323948,56617,46,1,1,0,0,0.0,0.0,168,168,34.783818567602346,34.783818567602346,0,935,128.9,304.30045459490634,92598.76666666666,2,2,0,2,9,0,0,0,1.0,128.9,70.8,187.0,0,0,0,0,0,0,0,35,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,143745,DoS Hulk,-1
2905682,172.31.66.61-172.31.0.2-51288-53-17,172.31.66.61,51288,172.31.0.2,53,17,2018-02-14 18:05:51.773844,261186,2,2,108,140,54,54,54.0,0.0,70,70,70.0,0.0,949.5149050867964,15.314756533658008,87062.0,150141.1015578346,260430,325,260861,260861.0,0.0,260861,260861,260755,260755.0,0.0,260755,260755,0,0,0,0,0.0,0.0,16,16,7.657378266829004,7.657378266829004,54,70,62.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,62.0,54.0,70.0,0,0,0,0,0,0,0,27,0,35,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6414107,18.218.55.126-172.31.69.28-59054-80-6,18.218.55.126,59054,172.31.69.28,80,6,2018-02-21 18:34:10.652454,2804,5,5,313,935,313,0,62.6,139.97785539148683,935,0,187.0,418.1447117924607,445078.45934379456,3566.333808844508,311.55555555555554,391.6021932749838,1149,2,2802,700.5,344.083807620566,1149,316,2797,699.25,674.8937570709434,1481,30,1,1,0,0,0.0,0.0,112,112,1783.166904422254,1783.166904422254,0,935,124.8,301.19089553895145,90715.95555555556,2,2,0,2,9,0,1,1,1.0,124.8,62.6,187.0,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2804,DDoS-HOIC,-1
5061527,212.92.112.11-172.31.67.107-41262-3389-6,212.92.112.11,41262,172.31.67.107,3389,6,2018-02-28 16:27:25.312131,1968748,8,7,1032,1429,565,0,129.0,190.9195791800456,1149,0,204.1428571428571,420.4990798925441,1250.033015906556,7.619055359040365,140624.85714285716,250265.19773566263,968751,3,1968748,281249.7142857143,405240.79563954496,1190533,3,1793988,298998.0,328262.1400387197,968751,153954,5,5,0,0,1.0,0.0,172,152,4.063496191488195,3.5555591675521705,0,1149,164.06666666666666,309.04795436184025,95510.63809523809,0,2,1,10,14,0,1,1,0.875,164.06666666666666,129.0,204.1428571428572,0,0,0,0,0,0,0,68,0,95,8192,62968,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1968748,BENIGN,-1
3375903,172.31.67.20-172.31.0.2-49539-53-17,172.31.67.20,49539,172.31.0.2,53,17,2018-02-21 13:41:32.887943,322,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,273291.9254658385,6211.180124223602,322.0,0.0,322,322,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,3105.590062111801,3105.590062111801,36,52,44.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,44.0,36.0,52.0,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6177662,18.218.55.126-172.31.69.28-51747-80-6,18.218.55.126,51747,172.31.69.28,80,6,2018-02-21 18:23:42.195175,30916,5,5,341,935,341,0,68.2,152.49983606548565,935,0,187.0,418.1447117924607,41273.12718333549,323.45710958726875,3435.111111111112,7895.760055948454,23810,2,30914,7728.5,11048.342032480108,23810,399,30913,7728.25,11353.475543491812,24139,28,1,1,0,0,0.0,0.0,112,112,161.72855479363437,161.72855479363437,0,935,127.60000000000002,303.25793934830097,91965.3777777778,2,2,0,2,9,0,1,1,1.0,127.6,68.2,187.0,0,0,0,0,0,0,0,34,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,30916,DDoS-HOIC,-1
6726971,18.216.24.42-172.31.69.28-60418-80-6,18.216.24.42,60418,172.31.69.28,80,6,2018-02-21 19:03:58.870590,5124,5,5,316,935,316,0,63.2,141.3194961779867,935,0,187.0,418.1447117924607,244145.19906323185,1951.6003122560496,569.3333333333334,732.993519753074,2177,2,5122,1280.5,715.8517071759113,2177,513,5117,1279.25,1097.8914260223246,2691,21,1,1,0,0,0.0,0.0,112,112,975.8001561280248,975.8001561280248,0,935,125.1,301.400600898907,90842.32222222222,2,2,0,2,9,0,1,1,1.0,125.1,63.2,187.0,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5124,DDoS-HOIC,-1
63075,212.3.106.198-172.31.64.118-59143-3389-6,212.3.106.198,59143,172.31.64.118,3389,6,2018-02-28 14:45:33.671891,3224970,8,7,1144,1581,677,0,143.0,227.96992282817865,1173,0,225.8571428571429,430.0986044197418,844.9691004877565,4.65120605773077,230355.0,285963.93805647804,953178,70,3224970,460710.0,341339.5554751895,1141889,70,3090345,515057.5,220098.37919325984,953178,364051,5,5,0,0,1.0,0.0,168,148,2.480643230789744,2.1705628269410258,0,1173,181.66666666666669,327.2538697068306,107095.09523809524,0,2,1,10,14,0,0,0,0.875,181.66666666666663,143.0,225.8571428571429,0,0,0,0,0,0,0,76,0,105,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3224970,BENIGN,-1
2751913,5.188.10.146-172.31.65.76-20311-3389-6,5.188.10.146,20311,172.31.65.76,3389,6,2018-02-21 18:36:27.014143,2706273,10,7,1148,1581,677,0,114.8,210.0924664152536,1173,0,225.8571428571429,430.0986044197418,1008.3978962950154,6.28170180909317,169142.0625,277955.4697581296,953156,4,2706273,300697.0,397004.43535400205,1182883,4,2485298,414216.3333333334,409886.258232045,953156,137085,5,5,0,0,1.0,0.0,212,152,3.695118711231277,2.5865830978618933,0,1173,160.5294117647059,312.04409096453395,97371.51470588236,0,2,1,10,16,0,1,1,0.7,160.52941176470588,114.8,225.8571428571429,0,0,0,0,0,0,0,67,0,93,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2706273,BENIGN,-1
6749663,18.216.200.189-172.31.69.28-57941-80-6,18.216.200.189,57941,172.31.69.28,80,6,2018-02-21 18:42:26.511600,51394,5,5,291,935,291,0,58.2,130.13915629048776,935,0,187.0,418.1447117924607,23854.92469938125,194.5752422461766,5710.444444444444,16090.581539452753,48597,2,51392,12848.0,23838.66007140502,48597,269,51388,12846.999999999998,24023.17907077801,48864,19,1,1,0,0,0.0,0.0,112,112,97.2876211230883,97.2876211230883,0,935,122.6,299.740332065384,89844.26666666666,2,2,0,2,9,0,1,1,1.0,122.6,58.2,187.0,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,51394,DDoS-HOIC,-1
6071954,18.216.200.189-172.31.69.28-55218-80-6,18.216.200.189,55218,172.31.69.28,80,6,2018-02-21 18:19:20.725292,9210,5,5,276,935,276,0,55.2,123.4309523579884,935,0,187.0,418.1447117924607,131487.51357220413,1085.7763300760043,1023.3333333333334,2548.689025754221,7797,3,9207,2301.75,3666.418540847003,7797,287,9207,2301.75,3853.772815912566,8052,27,1,1,0,0,0.0,0.0,112,112,542.8881650380022,542.8881650380022,0,935,121.1,298.8401467897734,89305.43333333333,2,2,0,2,9,0,1,1,1.0,121.1,55.2,187.0,0,0,0,0,0,0,0,27,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,9210,DDoS-HOIC,-1
3771647,172.31.69.26-18.219.211.138-58300-8080-6,172.31.69.26,58300,18.219.211.138,8080,6,2018-03-02 17:34:09.288512,11376,5,5,326,129,326,0,65.2,145.79163213298628,112,0,25.8,48.74628190949541,39996.48382559775,879.0436005625878,1264.0,3115.7579334730094,9557,14,11059,2764.75,4810.846590431529,9974,64,10855,2713.75,4571.422781804369,9557,101,1,2,0,0,0.0,0.0,112,112,439.5218002812939,439.5218002812939,0,326,45.5,104.5660344258859,10934.055555555557,2,2,0,3,9,0,1,1,1.0,45.5,65.2,25.8,0,0,0,0,0,0,0,32,0,12,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11376,Botnet Ares,-1
5118571,212.92.116.6-172.31.64.86-61508-3389-6,212.92.116.6,61508,172.31.64.86,3389,6,2018-02-15 17:20:49.578278,2486170,9,9,1349,2754,677,0,149.88888888888889,214.2454459518594,1173,0,306.0,500.024249411966,1650.329623477075,7.240051967484122,146245.29411764708,240855.16281516696,951636,3,2486170,310771.25,375688.86955821374,1174852,3,2316070,289508.75,295836.13071609667,951636,24290,6,6,0,0,1.0,0.0,192,204,3.620025983742061,3.620025983742061,0,1173,227.94444444444443,381.7198652880874,145710.0555555556,0,2,1,12,17,0,0,0,1.0,227.94444444444449,149.88888888888889,306.0,0,0,0,0,0,0,0,74,0,153,8192,62856,6,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2486170,BENIGN,-1
5651182,18.219.193.20-172.31.69.25-57410-80-6,18.219.193.20,57410,172.31.69.25,80,6,2018-02-16 17:46:02.484354,146658,5,5,342,935,342,0,68.4,152.9470496609856,935,0,187.0,418.1447117924607,8707.332706023537,68.18584734552496,16295.333333333334,33207.52761046808,102232,4,146654,36663.5,52587.2788260938,114264,1324,146652,36663.0,45001.390363706174,102232,36,1,1,0,0,0.0,0.0,168,168,34.09292367276248,34.09292367276248,0,935,127.7,303.33628203694985,92012.89999999998,2,2,0,2,9,0,0,0,1.0,127.7,68.4,187.0,0,0,0,0,0,0,0,34,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,146658,DoS Hulk,-1
3005056,172.31.66.71-172.31.0.2-56078-53-17,172.31.66.71,56078,172.31.0.2,53,17,2018-02-14 15:03:13.960888,284,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,288732.3943661972,7042.2535211267605,284.0,0.0,284,284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,3521.12676056338,3521.12676056338,33,49,41.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,41.0,33.0,49.0,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
4867394,172.31.67.8-169.254.169.254-49424-80-6,172.31.67.8,49424,169.254.169.254,80,6,2018-02-14 14:11:15.622483,60012101,6,5,97,232,97,0,16.166666666666664,39.60008417499471,232,0,46.4,103.75355415599024,5.482227659384896,0.1832963655113491,6001210.1,16898476.898855366,53771995,11,60011806,12002361.2,23504728.113102555,53771995,62,60011922,15002980.5,26013009.70472186,53772323,252,1,1,0,0,0.0,0.0,132,112,0.0999798357334631,0.0833165297778859,0,232,29.9090909090909,73.07045168254338,5339.290909090907,2,2,0,2,10,0,1,2,0.8333333333333334,29.90909090909091,16.166666666666668,46.4,0,0,0,0,0,0,0,8,0,21,8192,141,1,20,7661.0,10787.62105378197,15289,33,29998242.0,33621163.92110805,53771995,6224489,-1,-1,60012101,BENIGN,-1
6530714,18.218.11.51-172.31.69.28-52394-80-6,18.218.11.51,52394,172.31.69.28,80,6,2018-02-21 18:39:46.444014,3151,5,5,291,935,291,0,58.2,130.13915629048776,935,0,187.0,418.1447117924607,389082.83084735,3173.59568390987,350.1111111111111,490.86592987404526,1414,2,3149,787.25,485.9721356895544,1414,299,3145,786.25,812.5627668063557,1723,27,1,1,0,0,0.0,0.0,112,112,1586.797841954935,1586.797841954935,0,935,122.6,299.740332065384,89844.26666666666,2,2,0,2,9,0,1,1,1.0,122.6,58.2,187.0,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3151,DDoS-HOIC,-1
6434581,18.218.55.126-172.31.69.28-61086-80-6,18.218.55.126,61086,172.31.69.28,80,6,2018-02-21 18:35:07.699652,3438,5,5,287,935,287,0,57.4,128.35030190848795,935,0,187.0,418.1447117924607,355439.20884235017,2908.667830133799,382.0,556.2521910069208,1715,3,3435,858.75,591.4086996316506,1715,369,3435,858.75,900.7838715992496,2012,28,1,1,0,0,0.0,0.0,112,112,1454.3339150668994,1454.3339150668994,0,935,122.2,299.4932015551902,89696.17777777778,2,2,0,2,9,0,1,1,1.0,122.2,57.4,187.0,0,0,0,0,0,0,0,28,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3438,DDoS-HOIC,-1
4576522,172.31.66.82-172.31.0.2-51494-53-17,172.31.66.82,51494,172.31.0.2,53,17,2018-02-14 20:12:35.734173,42714,2,2,96,610,48,48,48.0,0.0,305,305,305.0,0.0,16528.538652432457,93.6461113452264,14238.0,22434.35831487052,40099,1,40099,40099.0,0.0,40099,40099,1,1.0,0.0,1,1,0,0,0,0,0.0,0.0,16,16,46.8230556726132,46.8230556726132,48,305,176.5,148.3790191817338,22016.33333333333,0,0,0,0,0,0,0,0,1.0,176.5,48.0,305.0,0,0,0,0,0,0,0,24,0,152,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
1012302,212.92.114.68-172.31.64.114-63595-3389-6,212.92.114.68,63595,172.31.64.114,3389,6,2018-02-16 18:10:07.386208,2096671,8,7,1032,1429,565,0,129.0,190.9195791800456,1149,0,204.1428571428571,420.4990798925441,1173.765459626236,7.154198250464664,149762.2142857143,251168.4989650079,968810,67,2096671,299524.4285714286,400527.92285426543,1194928,67,1915303,319217.1666666667,318587.7623339708,968810,179414,5,5,0,0,1.0,0.0,172,152,3.815572400247821,3.3386258502168435,0,1149,164.06666666666666,309.04795436184025,95510.63809523809,0,2,1,10,14,0,1,1,0.875,164.06666666666666,129.0,204.1428571428572,0,0,0,0,0,0,0,68,0,95,8192,62968,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2096671,BENIGN,-1
6036494,18.216.24.42-172.31.69.28-51826-80-6,18.216.24.42,51826,172.31.69.28,80,6,2018-02-21 18:17:51.684737,5676,5,5,275,935,275,0,55.0,122.98373876248844,935,0,187.0,418.1447117924607,213178.29457364345,1761.804087385483,630.6666666666666,1343.8180680434386,4161,3,5673,1418.25,1837.1070328100104,4161,289,5672,1418.0,2044.176606851766,4416,33,1,1,0,0,0.0,0.0,112,112,880.9020436927415,880.9020436927415,0,935,121.0,298.78271554946264,89271.1111111111,2,2,0,2,9,0,1,1,1.0,121.0,55.0,187.0,0,0,0,0,0,0,0,27,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5676,DDoS-HOIC,-1
4376292,172.31.69.26-172.31.0.2-55220-53-17,172.31.69.26,55220,172.31.0.2,53,17,2018-02-20 15:44:21.846128,848,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,211084.9056603773,2358.490566037736,848.0,0.0,848,848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,1179.245283018868,1179.245283018868,40,139,89.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,89.5,40.0,139.0,0,0,0,0,0,0,0,20,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6860143,18.216.200.189-172.31.69.28-52732-80-6,18.216.200.189,52732,172.31.69.28,80,6,2018-02-21 18:48:12.122965,31574,5,5,340,935,340,0,68.0,152.0526224699857,935,0,187.0,418.1447117924607,40381.32640780389,316.7162855514031,3508.222222222222,9407.403398092612,28528,3,31571,7892.75,13780.953749650276,28528,340,31567,7891.75,14005.70755977719,28832,22,1,1,0,0,0.0,0.0,112,112,158.35814277570154,158.35814277570154,0,935,127.5,303.17990625296324,91918.05555555556,2,2,0,2,9,0,1,1,1.0,127.5,68.0,187.0,0,0,0,0,0,0,0,34,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,31574,DDoS-HOIC,-1
6440583,18.219.193.20-172.31.69.25-51914-80-6,18.219.193.20,51914,172.31.69.25,80,6,2018-02-16 17:51:38.451814,155756,6,5,338,935,338,0,56.33333333333333,137.9879221767857,935,0,187.0,418.1447117924607,8173.039882893757,70.62328257017386,15575.6,22392.160861436405,54921,5,155751,31150.2,22997.95858766599,54921,310,155747,38936.75,26295.294209864496,55233,25,1,1,0,0,0.0,0.0,200,168,38.521790492822106,32.10149207735176,0,935,115.72727272727272,290.02554746404354,84114.81818181816,2,2,0,2,10,0,0,0,0.8333333333333334,115.72727272727272,56.333333333333336,187.0,0,0,0,0,0,0,0,30,0,85,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,155756,DoS Hulk,-1
5981548,18.218.115.60-172.31.69.28-60768-80-6,18.218.115.60,60768,172.31.69.28,80,6,2018-02-21 18:15:33.617793,27844,5,5,266,935,266,0,53.2,118.95881640298882,935,0,187.0,418.1447117924607,43133.1705214768,359.14380117799163,3093.777777777778,8697.975278445234,26280,4,27840,6960.0,12881.29970150528,26280,287,27840,6960.0,13064.453885767034,26546,31,1,1,0,0,0.0,0.0,112,112,179.57190058899582,179.57190058899582,0,935,120.1,298.2804236136041,88971.21111111112,2,2,0,2,9,0,1,1,1.0,120.1,53.2,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,27844,DDoS-HOIC,-1
6894868,18.219.193.20-172.31.69.25-55674-80-6,18.219.193.20,55674,172.31.69.25,80,6,2018-02-16 17:54:55.453098,119131,5,5,344,935,344,0,68.8,153.84147685198553,935,0,187.0,418.1447117924607,10736.080449253344,83.94120757821221,13236.777777777776,28499.806884335976,87617,5,119124,29781.0,39718.883535836365,87617,239,119126,29781.5,40198.791735573344,87856,52,1,1,0,0,0.0,0.0,168,168,41.97060378910611,41.97060378910611,0,935,127.9,303.4938952342278,92108.54444444446,2,2,0,2,9,0,0,0,1.0,127.9,68.8,187.0,0,0,0,0,0,0,0,34,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,119131,DoS Hulk,-1
6403147,18.218.115.60-172.31.69.28-54088-80-6,18.218.115.60,54088,172.31.69.28,80,6,2018-02-21 18:33:44.120624,3189,5,5,298,935,298,0,59.6,133.26965145898745,935,0,187.0,418.1447117924607,386641.5804327376,3135.7792411414234,354.3333333333333,518.1536934153804,1608,4,3185,796.25,553.8245058981531,1608,372,3178,794.5,836.531131120255,1872,32,1,1,0,0,0.0,0.0,112,112,1567.8896205707117,1567.8896205707117,0,935,123.3,300.1851465716154,90111.1222222222,2,2,0,2,9,0,1,1,1.0,123.3,59.6,187.0,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3189,DDoS-HOIC,-1
